  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 한국어 형용사 격틀, koAdjFrame.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx vocnum semnum nttnum pos chinese japanese korean sentpattern n1con n1conn n1hyper n1noun n1josa n2con n2conn n2hyper n2noun n2josa n3con n3conn n3hyper n3noun n3josa n4con n4conn n4hyper n4noun n4josa
  6  idx : 각 데이터의 고유 순번
  7  vocnum : 동음 형용사에 대한 표제어 구분 순번
  8  semnum : 의미 구분 번호
  9  nttnum : NTT 사전에 등록된 개념일련번호 (출판물)
  10  pos : 형태소 태그
  11  chinese : 중국어
  12  japanese : 일본어
  13  korean : 한국어
  14  sentpattern : 문장 패턴
  15  n1con : 첫번째 인자가 속하는 개념번호
  16  n1conn : 첫번째 인자가 속하는 KORTERM 개념번호 
  17  n1hyper : 첫번째 인자의 개념명
  18  n1noun : 첫번째 인자에 위치할 수 있는 명사
  19  n1josa : 첫번째 인자에 대한 조사
  20  n2con : 두번째 인자가 속하는 개념번호
  21  n2conn : 두번째 인자가 속하는 KORTERM 개념번호 
  22  n2hyper : 두번째 인자의 개념명
  23  n2noun : 두번째 인자에 위치할 수 있는 명사
  24  n2josa : 두번째 인자에 대한 조사
  25  n3con : 세번째 인자가 속하는 개념번호
  26  n3conn : 세번째 인자가 속하는 KORTERM 개념번호 
  27  n3hyper : 세번째 인자의 개념명
  28  n3noun : 세번째 인자에 위치할 수 있는 명사
  29  n3josa : 세번째 인자에 대한 조사
  30  n4con : 네번째 인자가 속하는 개념번호
  31  n4conn : 네번째 인자가 속하는 KORTERM 개념번호 
  32  n4hyper : 네번째 인자의 개념명
  33  n4noun : 네번째 인자에 위치할 수 있는 명사
  34  n4josa : 네번째 인자에 대한 조사
  35 *************************************************************************************************************************/
107	0	5	2460	pa			가깝다	이/가 N2에	2501	123442	세력	호위	이/가	2533	1235151	시<시비>	완벽	N2에										
108	0	5	2460	pa			가깝다	이/가 N2에	69	111112321	병자	환자	이/가				말지증상	N2에										
109	0	5	2460	pa			가깝다	이/가 N2에	2336	122311125	힘(물상)	힘	이/가				백 근	N2에										
11	0	1	2663	pa			가깝다	이/가	2354	12231125	소리	소리	이/가															
110	0	5	2460	pa			가깝다	이/가 N2와	1028	1211137	의미	뜻	이/가				~ㄴ 말	N2와										
12	0	1	2663	pa			가깝다	이/가	2354	12231125	소리	소음	이/가															
13	0	1	2663	pa			가깝다	이/가				여수	이/가															
14	0	1	2663	pa			가깝다	이/가	447 865		기타 거주시설,가옥(본체)	집	이/가															
15	0	1	2663	pa			가깝다	이/가				한국	이/가															
16	0	1	2663	pa			가깝다	이/가 N2보다				런던	이/가				드로게다	N2보다										
17	0	1	2663	pa			가깝다	이/가 N2에서				연방국	이/가				이곳	N2에서										
18	0	1	2663	pa			가깝다	이/가 N2와				문화대학	이/가				코타 지구	N2와										
19	0	2	2694,2714	pa			가깝다	N1에	2692	1239213	시각<시점>	삼경	N1에															
2	0	1	2663	pa			가깝다	N1에	447 865		기타 거주시설,가옥(본체)	집	N1에															
20	0	2	2694,2714	pa			가깝다	N1에	2685	1239132	낮	정오	N1에															
21	0	2	2694,2714	pa			가깝다	N1에	2695	1239221	기간(자연/인간활동/etc)	한나절	N1에															
22	0	2	2694,2714	pa			가깝다	이/가				~ㄹ 날	이/가															
23	0	2	2694,2714	pa			가깝다	이/가	2676	1239114	겨울	겨울	이/가															
24	0	2	2694,2714	pa			가깝다	이/가	2588	123721	개수/횟수/etc	날짜	이/가															
25	0	2	2694,2714	pa			가깝다	이/가				네시	이/가															
