  1 /*************************************************************************************************************************
  2 CoreNet Database Copyright 2010 by SWRC, KAIST
  3 Description : 중국어 동사 격틀, chiVerbFrame.dat
  4 CoreNet database is providing in the following tab delimited text format.
  5 idx num chimeannum korwordnum korwordmeannum pos chinese chipronoun japanese korean n1 n1a3 n2cov n2 n2loc n2a3 aux n3cov n3 n3loc n3a3 n4 n4a3 pa
  6  idx : 각 데이터의 고유 순번
  7  num : 동음(同音)으로 묶은 그룹에 대한 순번
  8  chimeannum : 중국어 의미 순번 (북경대 문법 사전 참고)
  9  korwordnum : 한국어 표제어 번호
  10  korwordmeannum : 한국어 개념명 번호
  11  pos : 형태소 태그 (KAIST 품사체계)
  12  chinese : 중국어
  13  chipronoun : 중국어 발음
  14  japanese : 일본어
  15  korean : 한국어
  16  n1 : 첫번째 인자, 용례1(NTT번호)|용례2(NTT번호)|...  예) 身材(2563)|楼(865)
  17  n1a3 : 첫번째 인자에 대한 조사
  18  n2cov : 두번째 인자에 대한 CO-VERB
  19  n2 : 두번째 인자
  20  n2loc : 위치를 나타내는 두번째 인자의 후치사
  21  n2a3 : 두번째 인자에 대한 조사
  22  aux : 조동사 (단정)
  23  n3cov : 세번째 인자에 대한 CO-VERB
  24  n3 : 세번째 인자
  25  n3loc : 위치를 나타내는 세번째 인자의 후치사
  26  n3a3 : 세번째 인자에 대한 조사
  27  n4 : 네번째 인자
  28  n4a3 : 네번째 인자에 대한 조사
  29  pa : 마지막 조동사
  30 *************************************************************************************************************************/
211	10	9	1	0	타동사	包	bāo		보장하다	他(23,48)	이							活|甜|DJ		을			
212	11	1	2	0	타동사	包括	bāokuò		포함하다	房租(1199)	에는							水电费(1185,1199)	在内	을			
213	11	1	2	0	타동사	包括	bāokuò		포함하다	新书(책1119,920)	이							名著(1037,1119,920)		을			
214	11	1	2	0	타동사	包括	bāokuò		포함하다	委员(119)	이							代表(119,342)|方面(2651,459)		을			
215	11	1	2	0	타동사	包括	bāokuò		포함하다	教职员(237,326)	이							职工(176)		을			
216	12	1	0	0	타동사	保	bǎo		보호하다	他(23,48)	이							家(447,865)|城市(464,465)|工业(1975)		을			
217	12	2	0	0	타동사	保	bǎo		유지하다	他(23,48)	이							现状(2510)		을			
218	12	3	0	0	타동사	保	bǎo		보증하다	他(23,48)	이							质(2483)|量(2587)		을			
219	13	1	2	1	타동사	报	bào		알리다	公鸡(534)	이							晓(2684,2707)		을			
220	13	1	2	1	타동사	报	bào		알리다	他(23,48)	이							火警(2057,2060)		을			
221	13	2	2	0	타동사	报	bào		보고하다	他(23,48)	이					了		上级(2441,381,142)		에			
222	13	3	0	0	자동사	报	bào		응답하다	他(23,48)	이						以	掌声(1579)					
223	14	1	0	1	타동사	抱	bào	抱える	안다	母亲(80)	이							孩子(51,54,86,87)					
224	14	2	1	7	타동사	抱	bào	見る,迎える,被る,する	보다	他(23,48)	이					(了)		孙子(89,90,91,92)		을			了
225	14	3	0	0	타동사	抱	bào		입양하다	他(23,48)	이					了|过		女儿(88,49,59)|孩子(51,54,86,87)		을			
226	14	4	0	1	타동사	抱	bào		뭉치다	他们(25,2606)	이					了		团儿(2595)					
227	14	5	2	3	타동사	抱	bào		품다	青年人(57)	이					着		愿望(1362)|理想(2465)|信念(1371,1399)		을			
228	15	1	0	1	타동사	背	bēi		짊어지다	他(23,48)	이							粮食(838,840)|粪筐(909)|东西(761,763)		을			
229	15	2	4	1	타동사	背	bēi		메다	他(23,48)	이					着		书包(908)		을			
230	15	3	0	2	타동사	背	bèi		등지다	他(23,48)	이					着		山(473)|亮儿(2346)		을			
231	15	4	3	7	타동사	背	bēi	濡れ衣を着せられる	쓰다	他(23,48)	이					了		黑锅(1149)		을			
232	15	5	1	2	타동사	背	bèi		외우다	他(23,48)	이							书(1119,920)|课文(1112)|台词(1045,1503)		을			
233	16	1	0	0	타동사	逼	bī		강요하다	他(23,48)	이							我(8)|爸爸(79)		에게	承认|答应	도록	
234	16	2	0	0	타동사	逼	bī		독촉하다	地主(349)	이							债(1911,1190)|租(1910)		을			
235	16	3	0	0	자동사	逼	bī		접근하다	洪水(2378)|大军(369)	이							城郊(2626,463,465)		까지			
236	17	1	0	0	타동사	比	bǐ		비교하다									大小(2597,2608)|数量(2587)|干劲(1238,1404,1352)		을			
237	17	2	0	1	타동사	比	bǐ		겨루다	他们(25,2606)	이							象棋(1679,921)|围棋(1679)		을			
238	17	3				比	bǐ		비할 수 있다	大嫂(형수110,49)	이							母亲(80)		과			
239	18	1	0	0	타동사	比较	bǐjiào		비교하다	他(23,48)	이							异同(1009,1011)|例句(1111)		을			
240	18	1	0	0	타동사	比较	bǐjiào		비교하다	这个(J22)	을	和	那个(22)										
241	19	1	0	0	타동사	避免	bìmiǎn		모면하다									战争(1753,1754,1755)|事故(2059)|误会(1407,1453,2034)		을			
242	19	2	0	2	타동사	避免	bìmiǎn		피하다									重复|造成+重大+的+影响		을			
243	20	1	0	0	자동사	变	biàn		변하다	少数(2588)|鸡蛋(670)	이							多数(2597)|母鸡(538)		으로			
244	20	1	0	0	자동사	变	biàn		변하다	天气(2360)|情况(2128,2517,2535,2529)	이												了
245	20	1	0	0	자동사	变	biàn		변하다	布(816)	이					了		颜色(2352)		이			
246	20	1	0	0	자동사	变	biàn		변하다	样子(2563,2584)|声音(1349)	이		有点儿										了
247	20	2	0	2	타동사	变	biàn		바꾸다	他(23,48)	이					了		主意(1035,1036,1406,1009)		을			
248	20	3	1	0	자동사	变	biàn		바뀌다	落后(1626)|外行(193)|旱地(443,519,471)	이						为	先进(2302)|内行(192,226)|水田(443,518,460)					
249	20	4	1	5	타동사	变	biàn	披露する	부리다	他(23,48)	이							魔术(2506)		을			
250	21	1	0	0	타동사	标志	biāozhì		의미하다	发明(1554)	이					着		DJ		을			
251	21	1	0	0	타동사	标志	biāozhì		의미하다	访问(1699)|友谊(1684)|比赛(1680,1756)	이					着		友谊(1684)|联系(2467,2444,1744)|团结(1744)|发展(2299,2302,2394)		을			
252	22	1	0	0	타동사	表示	biǎoshì		표명하다	他(23,48)	이							决心(1354)		을			
253	22	2	1	0	타동사	表示	biǎoshì		표시하다	我(8)	이							钦佩|欢迎|反对		을			
254	22	2	1	0	타동사	表示	biǎoshì		표시하다	他(23,48)	이							心意(1238,1253,1342,1352,1354,1351,1404,1362,1028,1238,1298,1015)		을			
255	22	2	1	0	타동사	表示	biǎoshì		표시하다	红灯(적색2352)|DJ	은							停止|同意|抗议|DJ		을			
256	23	1	0	0	타동사	表现	biǎoxiàn		나타내다	作品(767,1037)	이					了		创造性(1017,2493)		을			
257	23	2	0	0	타동사	表现	biǎoxiàn		드러내다	他(23,48)	이							自己(32)		을			
258	24	1				别提	biétí		말할 필요도 없다									多+香|多+结实		을			了
259	24	1				别提	biétí		말할 필요도 없다									多+罗嗦		을			了
260	25	1	1	3	타동사	拨	bō		튀기다	他(23,48)	이							算盘珠(주판917)		을			
261	25	2	2	1	타동사	拨	bō	開く,開ける	열다	他(23,48)	이							门(884,891)|门栓(문884,891)		을			
262	25	3	0	1	타동사	拨	bō		돌리다	他(23,48)	이							电话(970)|钟(984)		을			
263	25	4	0	0	타동사	拨	bō		덜어내다	他(23,48)	이							菜(847)		을			
264	25	5				拨	bō		빼내주다	他(23,48)	이	给	我(8)					刺儿(704)		을			
265	25	6	1	0	타동사	拨	bō		지급하다	政府(364,365,366)	이							救济粮(양식838)		을			
266	25	6	1	0	타동사	拨	bō		지급하다	政府(364,365,366)	이							他们(25,2606)		에게	化肥(비료797)	을	
267	25	6	1	0	타동사	拨	bō		지급하다	政府(364,365,366)	이	给	灾区(460)					物资(769)		을			
268	26	1	0	0	타동사	补充	bǔchōng		보충하다	我们(11,2606)	이							意见(1009)|材料(769)|设备(2007,389,962,439)|新人(193)|力量(2502,2500,2336)		을			
269	26	1	0	0	타동사	补充	bǔchōng		보충하다	你们(J18)	이							人力(2336)		을	(去)+参加|(去)+投入		
270	27	1	2	1	형용사	不比	bùbǐ		다르다	今年(2679,2699)|冬天(2676,2677)	이							往年(2700,2712,2679)|夏天(2674)		과			
271	27	2	0	1	형용사	不比	bùbǐ		못하다	家境(2509)	이							往年(2700,2712,2679)		보다			
272	28	1	2	2	동사	不便	bùbiàn		불편하다	背包(908)	이							携带		기			
273	28	1	2	2	동사	不便	bùbiàn		불편하다	他(23,48)	이							拒绝|走+进去		기			
274	29	1				不及	bùjí		미치지 못하다	我(8)	이							他(23,48)		에			
275	29	2	0	1	형용사	不及	bùjí		못하다	这个(J22)	이							那个(22)		보다			
276	29	3	0	1	형용사	不及	bùjí		못하다	他(23,48)	이							准备		을			
277	30	1				不宜	bùyí		적당하지 않다	少儿(55,56)	에게는												
278	30	2				不宜	bùyí		안 되다	路途(1307,2461)	을							远行|太+远		은			
279	30	3				不宜	bùyí		좋지 않다	冬天(2676,2677)	에							喝+茶		은			
280	31	1				不在乎	bùzàihū		신경쓰지 않는다	他(23,48)	이							名(1152,1294)|利(1179,1190,1890)|家具(894,904)		에			
281	31	2				不在乎	bùzàihū		문제 삼지 않다	先生(1498,189)	이							方式(1035,1222)		을			
282	31	3				不在乎	bùzàihū		개의치 않다	他(23,48)	이							好吃+不+好吃|学+什么+专业		든지			
283	31	3				不在乎	bùzàihū		개의치 않다	他(23,48)	이							DJ		에			
284	31	3				不在乎	bùzàihū		개의치 않다	他(23,48)	이	对	事(2518,2059)										
285	32	1	1	1	자동사	不止	bùzhǐ	溢れる,超える,超す	넘다	他(23,48)|词典(920)|箱子(907,908)	이							六+十+岁|五+十+本|三+十+斤		이			了
286	32	2	0	0	지정사	不止	bùzhǐ		아니다	去+过+北京+的|受到+奖励+的	이							我们(11,2606)|老张(그23,48)		만이			
287	32	2	0	0	지정사	不止	bùzhǐ		아니다	他(23,48)	이		看+了|提+过|设计+了|住+了	은				一+回|两+遍|一+种+方案|一个+月		이			
288	33	1	0	0	보조동사	不至于	bùzhìyú		않다	他(23,48)	이							不+来|连+我+的+话+都+不+听		지는			
289	34	1	0	0	보조동사	不致	bùzhì		않다				才|就					发胖|迷失|弄乱		지			
290	35	1	2	3	타동사	采取	cǎiqǔ	採る,取る	취하다									方针(1036)|政策(1036)|手段(1035,1036)|形式(2435,2563,2564)|攻势(2501)		을			
291	36	1	0	0	타동사	采用	cǎiyòng		채택하다									方案(1036,1436,1460,1113)|技术(2506)|工艺(1050,1945,2506)|方式(1035,1222)|建议(1516)		을			
292	37	1	1	0	자동사	参加	cānjiā		참가하다	弟弟(97,143,146)|他(23,48)	이					(了)		共产党(380)|培训班(405,2595)		에			
293	37	2	0	0	자동사	参加	cānjiā		참석하다	他(23,48)	이							会议(1515,378)|晚会(J1234)		에			
294	38	1	0	0	자동사	参与	cānyù		참여하다	他(23,48)	이							事务(1937)|工作(1946,1050,1944,1945,1461,2031)|活动(1560,1946,2031)		에			
295	39	1	1	3	자동사	产生	chǎnshēng	起こる,生まれる	생기다									问题(2531,1033,1754,2059)|力量(2502,2500,2336,2452)|困难(1259,2535)|矛盾(2464,2444)		이			
296	39	1	1	2	자동사	产生	chǎnshēng		생기다	我(8)	이	对	象棋(1679,921)			了		兴趣(1260,1833,1352)		이			
297	39	2	0	0	자동사	产生	chǎnshēng		발생하다	问题(2531,1033,1754,2059)	이												了
298	40	1				长于	chángyú		소질이 있다	他(23,48)	이							书法(1051,1675)|音乐(1054,1674)|绘画(1048,1105,1557,938)		에			
299	41	1	0	0	타동사	朝	cháo	向かう,向く	향하다	房子(865,447)	이							南(2652)		으로			
300	41	1	0	0	타동사	朝	cháo	向かう,向く	향하다	人(5)	이							我(8)		에게			
301	42	1	1	9	타동사	称	chēng	呼ぶ	부르다	他(23,48)	이							他(23,48)|人(5)		을	老头(63,48)|拓荒者(186)	이라고	
302	42	2	4	0	타동사	称	chēng	計る	달다	他(23,48)	이							大米(840)		을			
303	43	1	0	0	자동사	成	chéng		성공하다	事情(1938)	이		已经										了
304	43	2	1	4	자동사	成	chéng		되다	我们(11,2606)	이					了		朋友(125,116,127)		이			
305	43	2	1	6	자동사	成	chéng		되다	这里(곳2611)|他(23,48)	이					了		住宅区(459)|专家(192,226)		이			
306	44	1	1	6	자동사	成为	chéngwéi		되다	他(23,48)|我们(11,2606)|这(J22)	이							演员(249,246)|朋友(125,116,127)|事实(1024)		이			了
307	45	1	0	1	타동사	吃	chī	食べる,飲む・吸う	먹다	他(23,48)	이							大碗(그릇904,911)|小碗(그릇904,911)		으로			
308	45	1	0	1	타동사	吃	chī	食べる,飲む・吸う	먹다	他(23,48)	이							食堂(868,435)|小馆(식당435)		에서			
309	45	1	0	1	타동사	吃	chī	食べる,飲む・吸う	먹다	他(23,48)|猫(537)|我们(11,2606)	이							饭(848,838,1591)|药(801)|水果(854)|鱼(543)|火锅(852)		을			
310	45	2	0	3	자동사	吃	chī		생활하다	他(23,48)	이							劳保(1170)|利钱(1198)		으로			
311	45	3	0	2	타동사	吃	chī		따먹다	我(8)	이							子(921)|车(921)|马(921)|炮(921)|卒(921)		을			
312	45	4				吃	chī		전멸시키다	我军(116,369)	이					了		敌人(123)		을			
313	45	5	0	0	타동사	吃	chī		빨아들이다	纸(770)	이							墨水(917,748)		을			
314	45	6	3	5	자동사	吃	chī	染まる・つく・しみる	들다	白菜(677,841)	이		很					油(789,846)		이			
315	45	7	0	4	타동사	吃	chī		당하다	他(23,48)	이							苦头(1259,1242)		을			
316	45	7	0	4	타동사	吃	chī		당하다	他(23,48)	이					过		败仗(1760)		을			
317	45	8	1	6	타동사	吃	chī	目に触る,非難を浴びる,浴びる	받다	他(23,48)	이							他(23,48)		에게	笑话(1347,1862)	을	
318	45	9	1	5	타동사	吃	chī	降られる,当る	맞다	他(23,48)	이		腿(599,603)	上		了		一+刀		을			
319	46	1				充满	chōngmǎn		가득 채우다	欢呼声(1349)	이					了		赛场(426)		을			
320	46	2				充满	chōngmǎn		가득 고이다	泪水(652)	이					了		眼眶(562)		에			
321	46	3				充满	chōngmǎn		가득 차다	赛场(426)	이					了		欢呼声(1349)		으로			
322	46	4	2	3	형용사	充满	chōngmǎn		가득하다				信(1114)	中		了		热情(1253)		이			
323	46	4	2	4	형용사	充满	chōngmǎn		가득하다				屋子(863,865,447)	里		着		阳光(2347)		이			
324	47	1	0	1	타동사	愁	chóu		걱정하다	他(23,48)	이							吃|穿		을			
325	47	1	0	1	타동사	愁	chóu		걱정하다	他(23,48)	이							没+涌出|DJ		을			
326	48	1	0	1	자동사	出	chū		나가다	他(23,48)	이							屋(863,865)		에서			了
327	48	2	0	1	타동사	出	chū		파다	他(23,48)	이	用	铁镐(942)					煤(726)		을			
328	48	3	1	1	타동사	出	chū		담다				那儿(J460)		에서			粪(741)		을			呢
329	48	4	2	0	타동사	出	chū		청소하다	他(23,48)	이							猪圈(J865)		을			
330	48	5	2	8	타동사	出	chū	出す	내다	每+人	마다							一块+钱		씩			
331	75	2	0	0	자동사	断	duàn		부러지다	树枝(690,772)|铅笔(917)|棍子(J955)	이												了
332	75	3	1	4	타동사	断	duàn		끊다	他(23,48)	이							烟(862)|酒(861)		을			
333	75	3	1	6	타동사	断	duàn		끊다	他(23,48)	이							退路(2669)		을			
334	75	3	1	2	타동사	断	duàn		끊다	他(23,48)|我们(11,2606)	이							关系(1684,2444)|往来(2172)		을			
335	75	4	0	11	타동사	断	duàn		떼다	孩子(51,54,86,87)	이							奶(653)		을			了
336	75	5				断	duàn		차단되다									交通(1982)		이			
337	75	6	0	0	타동사	断	duàn		알아맞히다	他(23,48)	이							价钱(1185,1199,2590)		을			
338	76	1	0	0	타동사	对	duì	向かう,向く	향하다	窗户(879)|枪口(2627)	이					着		马路(418)|敌人(123)		을			
339	76	1	0	0	타동사	对	duì	向かう,向く	향하다	他(23,48)	이					着		太阳(530)		을			
340	76	2	0	0	타동사	对	duì		마주하다	大门(884)	이		正			着							
341	76	3	1	4	자동사	对	duì	受ける,合う,もらう	맞다									胃口(1241,1238,1833)|脾气(2488)		이			
342	76	4	1	1	타동사	对	duì	見る	보다	他(23,48)	이					着		镜子(979)		을			
343	76	5	3	0	타동사	对	duì		대조하다	他(23,48)	이							号码(1069,2586)		을			
344	76	6	2	1	타동사	对	duì		맞추다	他(23,48)	이							表(1104)		을			
345	76	7	1	1	타동사	对	duì		섞다	他(23,48)	이							牛奶(860)		을			
346	77	1				多亏	duōkuī		덕분이다				这+次		에는	了		你(J15)		의			
347	78	1	0	1	타동사	躲	duǒ		피하다	他(23,48)	이							警报(1147,1551)|债(1911,1190)		때문에			
348	78	1	0	4	타동사	躲	duǒ		피하다	他(23,48)	이							风(2360,2373)|雨(2364)|车(988)		을			
349	78	1	0	1	타동사	躲	duǒ		피하다	他(23,48)	이					着		我(8)		을			
350	78	2	1	1	자동사	躲	duǒ	隠れる	숨다	他(23,48)	이						在	家里(2623)|下边(2623,2636)					
351	78	3				躲	duǒ		숨어 있다				桌子(896)	底下	에	着		人(5)		이			
352	79	1	3	1	타동사	发	fā		부치다	他(23,48)	이							信(1114)|货(761,763,768)		을			
353	79	2	3	11	타동사	发	fā	打つ	치다	报务员(367)	이							电报(1147,1547,970)		을			
354	79	3	0	1	타동사	发	fā		보내다	他(23,48)	이							文件(1113)|信号(1100,1101)|通知书(문서1113)		을			
355	79	4	1	0	타동사	发	fā		지급하다	他(23,48)	이							工资(1194,1195)|证明书(1113,931)		을			
356	79	5	1	3	타동사	发	fā	下がる,下げる,下す,下る	내리다	他(23,48)	이							命令(1147,1821,1824)		을			
357	79	6				发	fā		부자가 되다	他(23,48)	이												
358	79	7	1	1	타동사	发	fā		쏘다	他(23,48)	이							炮(961)|箭(961)		을			了
359	79	8	0	14	자동사	发	fā	する,ばれる・暴かれる	나다	他(23,48)	이							病(2416,2419)		이			
360	79	9	1	2	자동사	发	fā		트다	种子(702)	이							芽(688)		이			
361	79	10	2	0	자동사	发	fā		발효하다									面(2580)		을			
362	79	11	4	1	타동사	发	fā		불리다									海带(679)|木耳(684,841)		을			
363	80	1	0	0	자동사	发生	fāshēng		발생하다									事故(2059)|事件(1033,2055,2059)|虫灾(J2058)|水灾(2058,2378)|问题(2531,1033,1754,2059)		이			
364	80	2	1	3	자동사	发生	fāshēng	起こる,生まれる	생기다									兴趣(1352,1260,1833,2528)		이			
365	80	3	0	3	타동사	发生	fāshēng		일으키다									作用(2087)		을			
366	81	1	2	0	타동사	犯	fàn		위반하다	他(23,48)	이							法(1163)|规(1022)		을			
367	81	2	0	1	타동사	犯	fàn		범하다	他(23,48)	이							忌讳(1301)		을			
368	81	3	1	1	자동사	犯	fàn		도지다	腰疼(1242,2419)|胃病(2419)|气管炎(2419)	이		又										了
369	81	4	0	0	타동사	犯	fàn		저지르다	他(23,48)	이							罪(2034,1785)|错误(1209,1453,2048,2534)		을			
370	81	5	2	1	타동사	犯	fàn	起こす,立てる,出す,壊す,挙げる,する,つくる	내다	他(23,48)	이							脾气(2483)		을			
371	82	1	0	1	타동사	放	fàng		놓아주다	他(23,48)	이							人(5)|鸟(538)		을			
372	82	2	0	0	타동사	放	fàng		방목하다	他(23,48)	이							牛(537)|马(537)|鸭子(538)		을			
373	82	3	1	6	타동사	放	fàng		틀다	他(23,48)	이							收音机(970)|音乐(1054,1674)		을			
374	82	4	2	0	타동사	放	fàng		상영하다				剧场(409)		에서			电影(1061)|幻灯(975)|录像(1522)		을			
375	82	5	2	1	타동사	放	fàng	起こす,立てる,出す,壊す,挙げる,する,つくる	내다	氨水(755)|玫瑰(675)	이					着		气味(2355)|芳香(2355)		을			
376	82	6	3	0	타동사	放	fàng		띄우다	他(23,48)	이							气球(921)|风筝(921)		을			
377	82	7	1	1	타동사	放	fàng		쏘다	他(23,48)	이							枪(961)		을			
378	82	8	0	0	타동사	放	fàng		터뜨리다	孩子(51,54)	이							花炮(921)		을			
379	82	9	1	1	타동사	放	fàng	離す,仕掛ける,設置する,置く	놓다				台阶(870,2007)	上	에			花盆(699)		을			
380	82	9	1	1	타동사	放	fàng	離す,仕掛ける,設置する,置く	놓다				这儿(곳2611)|那儿(J460)		에			桌子(896)|柜子(906,907)		을			
381	82	9	1	1	타동사	放	fàng	離す,仕掛ける,設置する,置く	놓다				门口(2627,882,891)		에			自行车(988)		을			
382	82	10	0	1	타동사	放	fàng	入れる,差し入れる,出す	넣다				汤(851)	里	에			盐(722)|糖(846)|酱油(846)		을			
383	82	11	8	0	타동사	放	fàng		타다				酒(861)	里	에			水(748)		을			
384	82	12	2	1	타동사	放	fàng	開く,開ける	열다	他(23,48)	이							窗户(879)		을			
385	83	1	0	0	타동사	放手	fàngshoǔ		손떼다	他(23,48)	이												
386	84	1	0	0	자동사	放心	fàngxīn		안심하다	我(8)	이												
387	84	2	0	2	타동사	放心	fàngxīn	信じる	믿다									别人(33)		을			
388	85	1	0	0	지정사	非	fēi		아니다	事(2518,2059)|情景(2510)	이							我们(11,2606)		이	所+VP	은 것이	
389	86	1	0	0	자동사	分别	fēnbié		이별하다	他(23,48)	이	跟	哥哥(48,95)										了
390	86	2	0	0	타동사	分别	fēnbié		구별하다	他(23,48)	이							主次(1022,2445)|用法(1035)		을			
391	86	2	0	0	타동사	分别	fēnbié		구별하다	他(23,48)	이							DJ		는지를			
392	87	1	0	0	타동사	分配	fēnpèi		분배하다				宿舍(447)		을		给	学生(140,238)					
393	87	1	0	0	타동사	分配	fēnpèi		분배하다	他(23,48)	이							他(23,48)		에게	住房(447,865)	을	
394	87	1	0	0	타동사	分配	fēnpèi		분배하다	他(23,48)	이	把	营养品(영양소733)				给	老人(63)					
395	87	1	0	0	타동사	分配	fēnpèi		분배하다	他(23,48)|主任(1924,269)	이					了|着|过		粮食(838)		을			
396	87	1	0	0	타동사	分配	fēnpèi		분배하다	他(23,48)|主任(1924,269)	이	给	他(23,48)|孩子(51,54)|大伙儿(2599,2606)			了|着|过		住房(447,865)|礼物(764)|工作(1461,2031,1946)		을			
397	87	2	0	2	타동사	分配	fēnpèi	委ねる・任せる	맡기다	工作(2031,1946)|同志(116)	을	给	小组(378,362)|资料室(2537)										
398	87	2	0	2	타동사	分配	fēnpèi	委ねる・任せる	맡기다	他(23,48)	이							他(23,48)		에게	工作(2031,1946)	을	
399	87	2	0	2	타동사	分配	fēnpèi	委ねる・任せる	맡기다	他(23,48)	이	给	每+人			了		任务(1167,1936)		을			
400	87	3	0	0	타동사	分配	fēnpèi		배치하다	公司(374,428)	이	给	代办处(363)			过		职员(119,326)		을			
401	87	3	0	0	타동사	分配	fēnpèi		배치하다	领导(336)	이							他(23,48)|你(J15)		이	工作|去+西藏+工作	게	
402	87	4	0	0	타동사	分配	fēnpèi		배치되다	同学(116)|他(23,48)	이						在	公司(374,428)					
403	88	1				丰富	fēngfù		풍부하게 하다	他(23,48)|学校(367,405,865)	이					(了)		领域(2614)|生活(1581,1171)		을			
404	89	1	2	1	타동사	封	fēng		막다							过|了		井(403,506)		을			
405	89	1	2	1	타동사	封	fēng		막다				瓶口(아가리2627)		을	着							
406	89	1	2	1	타동사	封	fēng		막다			把	洞口(2627,882,891)										了
407	89	1	2	1	타동사	封	fēng		막다	他(23,48)	이					过|了		火炉子(2627)		을			
408	90	1	3	0	지정사	该	gāi		이다	每+份	이							五+斤					
409	90	2				该	gāi		어야 한다	我(8)	이							走					了
410	90	3				该	gāi		차례이다	值班(1937)	이							我(8)		의			了
411	90	3				该	gāi		차례이다	下面(2702)|现在(2699)	이							DJ		을			
412	90	4	0	1	자동사	该	gāi		빚지다	我(8)	이							你(J15)		에게	钱(931)	을	
413	90	4	0	1	자동사	该	gāi		빚지다	钱(931)|帐(1183)	을												
414	91	1	0	2	타동사	改	gǎi		바꾸다	发式(2584)	은					过		样子(2563,2584)		을			
415	91	1	0	2	타동사	改	gǎi		바꾸다	他(23,48)	이					(了)		主意(1406)|衣服(818)|章程(1162)		을			
416	91	2	2	2	타동사	改	gǎi		고치다	文章(1114,1102,1119,927)|计划(1036)	을					了|过		好+几+遍					
417	91	2	2	2	타동사	改	gǎi		고치다	他(23,48)	이							作文(1560)		을			
418	91	2	2	2	타동사	改	gǎi		고치다	他(23,48)	이					(了)		错别字(1092,1453)|毛病(2272,2495,2531,1209,1453,2048,2534)		을			
419	91	3				改	gǎi		고쳐주다	老师(139,237)	이	给	我(8)			着		作文(1560)		을			
420	91	4	0	2	타동사	改	gǎi		바로잡다	问题(2531,1754)	을					过							
421	91	5	0	0	자동사	改	gǎi		변하다	颜色(2352)	이												了
422	92	1				敢	gǎn		감히 하다	他(23,48)	이							干|想|让+她+开车		을			
423	92	1				敢	gǎn		감히 하다	他(23,48)	이						于	斗争|承担+责任					
424	93	1	0	3	타동사	感到	gǎndào		느끼다	他(23,48)	이					了		震动|DJ		을			
425	93	2	0	1	타동사	感到	gǎndào	感じる	느끼다	他(23,48)	이							头晕(2419)|冲击(1240)|寒气(2362)		을			
426	93	2	0	1	타동사	感到	gǎndào	感じる	느끼다	他(23,48)	이					(过)		舒畅|凉快|疲乏|高兴|困难(1259,2535)		을			
427	93	3	0	7	타동사	感到	gǎndào		생각하다	同学(116)	이							DJ		고			
428	94	1	0	0	자동사	高兴	gāoxìng		기뻐하다	他(23,48)	이												了
429	94	2	0	2	타동사	高兴	gāoxìng		좋아하다	他(23,48)	이							看|去		을			
430	95	1	0	1	타동사	搞	gǎo		마련하다	他(23,48)	이							票(932)|电视机(970)		을			
431	95	2	0	2	타동사	搞	gǎo		만들다	他(23,48)	이					了		方案(1036,1436,1460,1113)		을			
432	95	3	1	1	타동사	搞	gǎo		하다	他(23,48)	이							设计|施工| 生产|工作		을			
433	95	4	3	0	타동사	搞	gǎo		경영하다	他(23,48)	이							工厂(439)		을			
434	95	5	1	1	타동사	搞	gǎo		맡다	他(23,48)	이							总务(326)		을			
435	95	6	0	5	타동사	搞	gǎo	捜す	찾다	他(23,48)	이							对象(74)		을			
436	95	7	0	4	타동사	搞	gǎo		맺다	他们(25,2606)	이							关系(1684,2444)		을			
437	95	8	1	0	타동사	搞	gǎo		구하다	他(23,48)	이							材料(769)		을			
438	95	9	4	5	타동사	搞	gǎo	使う,要領よく振舞う	쓰다	他(23,48)	이							花样(1461,1035,1009)		을			
439	96	1	2	3	타동사	告诉	gàosu	知らせる	알리다	大夫(228)	이							病人(69)		에게	吃+什么+药	을	
440	96	1	2	2	타동사	告诉	gàosu	告げる・知らせる	알리다	情况(2517,2128)	을						给	他(23,48)					了
441	96	1	2	2	타동사	告诉	gàosu	告げる・知らせる	알리다	他(23,48)	이							你(J15)		에게	消息(1551,1147,1546,1116)	을	
442	96	1	2	2	타동사	告诉	gàosu	告げる・知らせる	알리다	他(23,48)	이							他们(25,2606)|老师(139,189,237)		에게			
443	96	1	2	2	타동사	告诉	gàosu	告げる・知らせる	알리다	他(23,48)	이	把	情况(2517,2128)|消息(1551,1147,1546,1116)					我(8)		에게			
444	97	1	2	1	타동사	给	gěi	あげる・与える	주다	书(1119,920)	을		他(23,48)		이			你(J15)		에게			了
445	97	1	2	1	타동사	给	gěi	あげる・与える	주다	他(23,48)	이							学校(367,405,865)		에게	空地(522)	을	
446	97	1	2	1	타동사	给	gěi	あげる・与える	주다	他(23,48)	이					(了|过)		我(8)		에게	票(932)|钱(931)|茶(858)	을	
447	97	1	2	1	타동사	给	gěi	あげる・与える	주다	他(23,48)	이	把	钢笔(917)					我(8)		에게			
448	97	2	1	7	보조동사	给	gěi		하다	他(23,48)	이							我(8)		이	休息+几+天	게	
449	98	1	0	0	자동사	根据	gēnjù		근거하다	支出(1174,1876)	이							原则(1021,1162,1221)|预报(1147,1551)|意见(1009,1011)|小说(1044)|情况(2517)		을			
450	99	1	0	2	타동사	跟	gēn		따라가다	手艺(2502,2506)	은							他(23,48)		을			
